YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W08,12976,,3,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W08,315,,7,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W08,3121,,1,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W08,24349,,1,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W08,3518,,341,0,42000,PT,10295909,PT,ALL,MOD,8578859
2021-W08,110156,,18414,2,107640,PT,10295909,PT,ALL,COM,8578859
2021-W08,2255,,2155,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W08,5287,,1056,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W08,537,,4,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W08,2830,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W08,1430,,197,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W08,30434,,6407,0,,PTCSR05,10295909,PT,ALL,COM,
2021-W08,661,,107,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W08,992,,2,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W08,14,,13,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W08,231,,606,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W08,8698,,5,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W08,2069,,6184,1,,PT,10295909,PT,Age25_49,COM,3360653
2021-W08,88,,237,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W08,13,,61,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W08,1151,,3314,1,,PT,10295909,PT,Age50_59,COM,1485319
2021-W08,26113,,1,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W08,73,,24,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W08,3225,,1929,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W08,24453,,0,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W08,78,,0,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W08,4871,,1414,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W08,196,,4,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W08,3134,,2,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W08,15,,0,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W08,98588,,4936,0,,PT,10295909,PT,Age80+,COM,675863
2021-W09,13973,,3,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W09,23748,,9019,0,,PTCSR05,10295909,PT,ALL,COM,
2021-W09,6841,,3519,1,,PTCSR05,10295909,PT,ALL,MOD,
2021-W09,1431,,3116,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W09,13436,,0,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W09,26342,,4794,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W09,7832,,1750,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W09,38876,,4,0,81600,PT,10295909,PT,ALL,AZ,8578859
2021-W09,77008,,25243,1,113490,PT,10295909,PT,ALL,COM,8578859
2021-W09,21061,,6163,1,0,PT,10295909,PT,ALL,MOD,8578859
2021-W09,2207,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W09,7343,,2785,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W09,853,,39,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W09,1336,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W09,2544,,395,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W09,718,,152,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W09,4812,,681,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W09,7881,,1,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W09,15593,,5116,1,,PTCSR04,10295909,PT,ALL,COM,
2021-W09,779,,0,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W09,87,,547,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W09,3,,371,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W09,6082,,1,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W09,942,,5006,0,,PT,10295909,PT,Age25_49,COM,3360653
2021-W09,33,,3876,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W09,16841,,0,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W09,21,,979,1,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W09,562,,2999,0,,PT,10295909,PT,Age50_59,COM,1485319
2021-W09,551,,646,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W09,1831,,1851,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W09,15015,,2,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W09,3989,,2329,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W09,132,,1,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W09,3401,,270,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W09,69589,,12485,1,,PT,10295909,PT,Age80+,COM,675863
2021-W09,17052,,21,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W09,27,,0,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W10,171,,4,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W10,49691,,6,0,163200,PT,10295909,PT,ALL,AZ,8578859
2021-W10,2385,,1472,0,0,PT,10295909,PT,ALL,MOD,8578859
2021-W10,14153,,15784,0,,PTCSR05,10295909,PT,ALL,COM,
2021-W10,3077,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W10,2531,,1524,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W10,169,,138,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W10,3383,,1,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W10,1485,,1525,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W10,10113,,1,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W10,16945,,2,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W10,409,,49,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W10,54,,746,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W10,12366,,2,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W10,3543,,0,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W10,1338,,2400,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W10,1582,,533,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W10,39008,,47475,0,119340,PT,10295909,PT,ALL,COM,8578859
2021-W10,6870,,13349,0,,PTCSR04,10295909,PT,ALL,COM,
2021-W10,12618,,12882,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W10,94,,431,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W10,0,,82,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W10,1171,,0,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W10,17,,813,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W10,668,,4115,0,,PT,10295909,PT,Age25_49,COM,3360653
2021-W10,14007,,2,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W10,12714,,2,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W10,354,,2383,0,,PT,10295909,PT,Age50_59,COM,1485319
2021-W10,12,,310,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W10,10945,,1,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W10,801,,1580,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W10,17,,185,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W10,189,,69,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W10,1492,,2316,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W10,9450,,0,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W10,2150,,13,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W10,35589,,36639,0,,PT,10295909,PT,Age80+,COM,675863
2021-W10,1402,,1,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W11,37766,,99096,7,119340,PT,10295909,PT,ALL,COM,8578859
2021-W11,22379,,2,0,24000,PT,10295909,PT,ALL,AZ,8578859
2021-W11,12913,,26268,1,,PTCSR05,10295909,PT,ALL,COM,
2021-W11,8834,,0,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W11,720,,167,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W11,954,,197,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W11,560,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W11,1351,,2826,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W11,786,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W11,3689,,0,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W11,7324,,22082,1,,PTCSR04,10295909,PT,ALL,COM,
2021-W11,5396,,1945,1,,PTCSR04,10295909,PT,ALL,MOD,
2021-W11,1925,,7515,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W11,1289,,2347,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W11,6690,,2,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W11,3608,,2478,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W11,12955,,38032,5,,PTCSR07,10295909,PT,ALL,COM,
2021-W11,6722,,4007,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W11,17402,,8794,1,57600,PT,10295909,PT,ALL,MOD,8578859
2021-W11,1813,,0,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W11,0,,30,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W11,166,,0,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W11,27,,316,1,,PT,10295909,PT,Age18_24,COM,775701
2021-W11,3422,,0,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W11,349,,2587,0,,PT,10295909,PT,Age25_49,COM,3360653
2021-W11,3,,123,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W11,189,,1466,1,,PT,10295909,PT,Age50_59,COM,1485319
2021-W11,15,,35,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W11,2188,,0,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W11,2947,,0,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W11,121,,55,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W11,387,,2357,1,,PT,10295909,PT,Age60_69,COM,1299674
2021-W11,574,,271,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W11,12750,,2,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W11,1335,,4248,1,,PT,10295909,PT,Age70_79,COM,981649
2021-W11,35477,,88099,3,,PT,10295909,PT,Age80+,COM,675863
2021-W11,905,,0,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W11,16689,,8280,1,,PT,10295909,PT,Age80+,MOD,675863
2021-W11,1,,0,0,,PT,10295909,PT,AgeUNK,AZ,
2021-W11,1,,0,0,,PT,10295909,PT,AgeUNK,COM,
2021-W12,7326,,4327,0,0,PT,10295909,PT,ALL,MOD,8578859
2021-W12,23519,,1,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W12,5522,,3975,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W12,44879,,972,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W12,394,,821,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W12,15422,,9569,1,,PTCSR03,10295909,PT,ALL,COM,
2021-W12,35654,,9,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W12,48420,,5939,0,,PTCSR05,10295909,PT,ALL,COM,
2021-W12,3852,,1438,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W12,3121,,1,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W12,2152,,181,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W12,40391,,2,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W12,108,,301,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W12,3675,,1,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W12,2440,,0,0,,PTCSR03,10295909,PT,ALL,AZ,
2021-W12,114922,,15,0,26400,PT,10295909,PT,ALL,AZ,8578859
2021-W12,2797,,1187,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W12,145640,,25553,1,143910,PT,10295909,PT,ALL,COM,8578859
2021-W12,23435,,3405,0,,PTCSR04,10295909,PT,ALL,COM,
2021-W12,5834,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W12,5790,,1511,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W12,174,,578,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W12,1,,23,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W12,450,,444,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W12,3057,,1,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W12,7,,261,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W12,41227,,3,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W12,3965,,4107,0,,PT,10295909,PT,Age25_49,COM,3360653
2021-W12,21,,101,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W12,2494,,1699,1,,PT,10295909,PT,Age50_59,COM,1485319
2021-W12,22762,,7,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W12,90,,106,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W12,3280,,1908,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W12,16538,,3,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W12,14543,,1829,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W12,30692,,1,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W12,205,,202,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W12,7002,,3634,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W12,120876,,15543,0,,PT,10295909,PT,Age80+,COM,675863
2021-W12,636,,0,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W12,0,,0,0,,PT,10295909,PT,AgeUNK,COM,
2021-W12,0,,0,0,,PT,10295909,PT,AgeUNK,AZ,
2021-W13,786,,1260,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W13,17395,,3,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W13,26970,,24739,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W13,9044,,7600,1,,PTCSR07,10295909,PT,ALL,MOD,
2021-W13,2901,,2221,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W13,919,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W13,943,,359,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W13,1772,,5871,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W13,3379,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W13,14348,,16703,2,85200,PT,10295909,PT,ALL,MOD,8578859
2021-W13,69659,,66939,7,145080,PT,10295909,PT,ALL,COM,8578859
2021-W13,51729,,10,1,230400,PT,10295909,PT,ALL,AZ,8578859
2021-W13,2320,,2291,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W13,8019,,2,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W13,314,,680,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W13,803,,0,0,,PTCSR03,10295909,PT,ALL,AZ,
2021-W13,1046,,729,1,,PTCSR03,10295909,PT,ALL,COM,
2021-W13,13664,,14261,3,,PTCSR04,10295909,PT,ALL,COM,
2021-W13,20495,,5,1,,PTCSR05,10295909,PT,ALL,AZ,
2021-W13,22510,,17852,3,,PTCSR05,10295909,PT,ALL,COM,
2021-W13,1721,,5769,1,,PTCSR05,10295909,PT,ALL,MOD,
2021-W13,418,,0,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W13,2,,2,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W13,48,,63,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W13,545,,0,1,,PT,10295909,PT,Age18_24,AZ,775701
2021-W13,14,,34,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W13,333,,702,2,,PT,10295909,PT,Age25_49,COM,3360653
2021-W13,3723,,3,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W13,200,,19,1,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W13,1115,,398,0,,PT,10295909,PT,Age50_59,COM,1485319
2021-W13,3198,,2,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W13,2107,,369,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W13,11211,,1,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W13,7390,,1294,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W13,28791,,2859,1,,PT,10295909,PT,Age70_79,COM,981649
2021-W13,32829,,2,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W13,7752,,2806,1,,PT,10295909,PT,Age70_79,MOD,981649
2021-W13,4273,,13473,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W13,31978,,61611,4,,PT,10295909,PT,Age80+,COM,675863
2021-W13,220,,2,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W13,0,,0,0,,PT,10295909,PT,AgeUNK,COM,
2021-W13,0,,0,0,,PT,10295909,PT,AgeUNK,AZ,
2021-W04,0,0,0,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W04,251699,0,10780,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W04,0,0,0,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W04,334815,0,95690,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W04,0,0,0,0,36000,RO,19328838,RO,ALL,MOD,15684219
2021-W04,586514,0,106470,0,926370,RO,19328838,RO,ALL,COM,15684219
2021-W04,245858,0,105249,0,,RO,19328838,RO,HCW,COM,326627
2021-W04,0,0,0,0,,RO,19328838,RO,HCW,MOD,326627
2021-W04,0,0,0,0,,RO,19328838,RO,LTCF,MOD,
2021-W04,23621,0,0,0,,RO,19328838,RO,LTCF,COM,
2021-W05,32709,0,15031,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W05,30014,0,0,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W05,5979,0,78967,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W05,1611,0,0,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W05,31625,0,0,0,42000,RO,19328838,RO,ALL,MOD,15684219
2021-W05,38688,0,93998,0,163800,RO,19328838,RO,ALL,COM,15684219
2021-W05,492,0,0,0,,RO,19328838,RO,HCW,MOD,326627
2021-W05,2800,0,82729,0,,RO,19328838,RO,HCW,COM,326627
2021-W05,2753,0,6132,0,,RO,19328838,RO,LTCF,COM,
2021-W05,434,0,0,0,,RO,19328838,RO,LTCF,MOD,
2021-W06,0,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W06,6592,0,1,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W06,1406,0,125104,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W06,0,0,0,0,,RO,19328838,RO,1_Age<60,AZ,10725145
2021-W06,2295,0,104367,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W06,20068,0,0,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W06,26660,0,1,0,0,RO,19328838,RO,ALL,MOD,15684219
2021-W06,3701,0,229471,0,224640,RO,19328838,RO,ALL,COM,15684219
2021-W06,0,0,0,0,174000,RO,19328838,RO,ALL,AZ,15684219
2021-W06,0,0,0,0,,RO,19328838,RO,HCW,AZ,326627
2021-W06,1018,0,39492,0,,RO,19328838,RO,HCW,COM,326627
2021-W06,705,0,0,0,,RO,19328838,RO,HCW,MOD,326627
2021-W06,350,0,0,0,,RO,19328838,RO,LTCF,MOD,
2021-W06,133,0,9271,0,,RO,19328838,RO,LTCF,COM,
2021-W06,0,0,0,0,,RO,19328838,RO,LTCF,AZ,
2021-W07,4543,0,0,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W07,10029,0,96662,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W07,0,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W07,63368,0,0,0,,RO,19328838,RO,1_Age<60,AZ,10725145
2021-W07,14767,0,0,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W07,25446,0,50309,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W07,19310,0,0,0,0,RO,19328838,RO,ALL,MOD,15684219
2021-W07,63368,0,0,0,163200,RO,19328838,RO,ALL,AZ,15684219
2021-W07,35476,0,146980,0,135720,RO,19328838,RO,ALL,COM,15684219
2021-W07,3442,0,0,0,,RO,19328838,RO,HCW,AZ,326627
2021-W07,1060,0,0,0,,RO,19328838,RO,HCW,MOD,326627
2021-W07,2787,0,12071,0,,RO,19328838,RO,HCW,COM,326627
2021-W07,67,0,0,0,,RO,19328838,RO,LTCF,AZ,
2021-W07,358,0,5348,0,,RO,19328838,RO,LTCF,COM,
2021-W07,449,0,0,0,,RO,19328838,RO,LTCF,MOD,
2021-W08,83,0,0,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W08,16547,0,33228,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W08,0,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W08,127,0,0,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W08,26622,0,6962,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W08,68423,0,0,0,,RO,19328838,RO,1_Age<60,AZ,10725145
2021-W08,68423,0,0,0,0,RO,19328838,RO,ALL,AZ,15684219
2021-W08,210,0,0,0,79200,RO,19328838,RO,ALL,MOD,15684219
2021-W08,43169,0,40190,0,201240,RO,19328838,RO,ALL,COM,15684219
2021-W08,20,0,0,0,,RO,19328838,RO,HCW,MOD,326627
2021-W08,3903,0,0,0,,RO,19328838,RO,HCW,AZ,326627
2021-W08,5361,0,2941,0,,RO,19328838,RO,HCW,COM,326627
2021-W08,1166,0,3602,0,,RO,19328838,RO,LTCF,COM,
2021-W08,13,0,0,0,,RO,19328838,RO,LTCF,MOD,
2021-W08,39,0,0,0,,RO,19328838,RO,LTCF,AZ,
2021-W09,216,0,29529,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W09,120107,0,1860,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W09,0,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W09,85316,0,2805,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W09,234,0,1538,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W09,56339,0,0,0,,RO,19328838,RO,1_Age<60,AZ,10725145
2021-W09,56339,0,0,0,208000,RO,19328838,RO,ALL,AZ,15684219
2021-W09,205423,0,4665,0,214110,RO,19328838,RO,ALL,COM,15684219
2021-W09,450,0,31067,0,0,RO,19328838,RO,ALL,MOD,15684219
2021-W09,3967,0,0,0,,RO,19328838,RO,HCW,AZ,326627
2021-W09,31,0,469,0,,RO,19328838,RO,HCW,MOD,326627
2021-W09,8046,0,1123,0,,RO,19328838,RO,HCW,COM,326627
2021-W09,4,0,463,0,,RO,19328838,RO,LTCF,MOD,
2021-W09,824,0,236,0,,RO,19328838,RO,LTCF,COM,
2021-W09,89,0,0,0,,RO,19328838,RO,LTCF,AZ,
2021-W10,286,0,6521,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W10,129614,0,10051,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W10,4678,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W10,474,0,19508,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W10,97985,0,24867,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W10,39428,0,0,0,,RO,19328838,RO,1_Age<60,AZ,10725145
2021-W10,227599,0,34918,0,224640,RO,19328838,RO,ALL,COM,15684219
2021-W10,44106,0,0,0,103200,RO,19328838,RO,ALL,AZ,15684219
2021-W10,760,0,26029,0,106800,RO,19328838,RO,ALL,MOD,15684219
2021-W10,11060,0,2601,0,,RO,19328838,RO,HCW,COM,326627
2021-W10,90,0,565,0,,RO,19328838,RO,HCW,MOD,326627
2021-W10,2696,0,0,0,,RO,19328838,RO,HCW,AZ,326627
2021-W10,6,0,285,0,,RO,19328838,RO,LTCF,MOD,
2021-W10,1225,0,356,0,,RO,19328838,RO,LTCF,COM,
2021-W10,121,0,0,0,,RO,19328838,RO,LTCF,AZ,
2021-W11,120626,0,16458,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W11,13962,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W11,19052,0,4556,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W11,37424,0,0,0,,RO,19328838,RO,1_Age<60,AZ,10725145
2021-W11,10173,0,14564,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W11,97997,0,26167,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W11,218623,0,42625,0,224640,RO,19328838,RO,ALL,COM,15684219
2021-W11,29225,0,19120,0,0,RO,19328838,RO,ALL,MOD,15684219
2021-W11,51386,0,0,0,43200,RO,19328838,RO,ALL,AZ,15684219
2021-W11,230,0,950,0,,RO,19328838,RO,HCW,MOD,326627
2021-W11,8466,0,4677,0,,RO,19328838,RO,HCW,COM,326627
2021-W11,1630,0,0,0,,RO,19328838,RO,HCW,AZ,326627
2021-W11,25,0,436,0,,RO,19328838,RO,LTCF,MOD,
2021-W11,997,0,1137,0,,RO,19328838,RO,LTCF,COM,
2021-W11,90,0,0,0,,RO,19328838,RO,LTCF,AZ,
2021-W12,15204,0,144,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W12,44535,0,117000,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W12,17974,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W12,37552,0,0,0,,RO,19328838,RO,1_Age<60,AZ,10725145
2021-W12,62606,0,82647,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W12,14324,0,257,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W12,55526,0,0,0,0,RO,19328838,RO,ALL,AZ,15684219
2021-W12,107141,0,199647,0,345150,RO,19328838,RO,ALL,COM,15684219
2021-W12,29528,0,401,0,0,RO,19328838,RO,ALL,MOD,15684219
2021-W12,172,0,30,0,,RO,19328838,RO,HCW,MOD,326627
2021-W12,923,0,0,0,,RO,19328838,RO,HCW,AZ,326627
2021-W12,4215,0,7426,0,,RO,19328838,RO,HCW,COM,326627
2021-W12,78,0,12,0,,RO,19328838,RO,LTCF,MOD,
2021-W12,871,0,780,0,,RO,19328838,RO,LTCF,COM,
2021-W12,75,0,0,0,,RO,19328838,RO,LTCF,AZ,
2021-W13,13321,0,190,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W13,29358,0,126891,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W13,11281,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W13,16699,0,216,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W13,67682,0,95436,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W13,32276,0,2,0,,RO,19328838,RO,1_Age<60,AZ,10725145
2021-W13,30020,0,406,0,165000,RO,19328838,RO,ALL,MOD,15684219
2021-W13,97040,0,222327,0,345150,RO,19328838,RO,ALL,COM,15684219
2021-W13,43557,0,2,0,432000,RO,19328838,RO,ALL,AZ,15684219
